epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,momentum,optimizer,_cfg_file,outdir
89,1.8089921849822999,,0.7657391939163208,0.8027,0.0663510337471962,0.1,806.1906897898049,2.780709743499756,62.020066261291504,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
90,1.7501056348609925,,0.7570748286247253,0.8078,0.0763188824057579,0.1,804.1738082088615,2.780785083770752,62.17561364173889,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
91,1.7653840700912475,,0.7771378408432007,0.8071,0.09493732452392578,0.1,806.998091139545,2.780860424041748,61.95901536941528,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
92,1.7030701569843292,,0.7101882836341858,0.8134,0.05266162008047104,0.1,807.0024138551863,2.780935764312744,61.95768332481384,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
93,1.6751305599975586,,0.7736589171409607,0.8145,0.10864734649658203,0.1,809.1959296868115,2.7810111045837402,61.790735960006714,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
94,1.6598012133026123,,0.7334494246482849,0.8191,0.08592511713504791,0.1,806.9445144265123,2.7810864448547363,61.96212887763977,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
95,1.7350411334991456,,0.7222400363922119,0.8194,0.07966922223567963,0.1,806.81129283743,2.7811617851257324,61.972360134124756,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
96,1.7107462273025513,,0.7526304748535156,0.8187,0.10323947668075562,0.1,809.1827131203171,2.7812371253967285,61.79074168205261,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
97,1.685686780319214,,0.7365879391670227,0.8215,0.09820063412189484,0.1,806.6989456720446,2.7813124656677246,61.98099088668823,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
98,1.6727403373908996,,0.7457129543304444,0.8213,0.10479357093572617,0.1,806.803446140594,2.7813878059387207,61.972962856292725,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
99,1.622736248626709,,0.7439962757110595,0.8212,0.10432488471269608,0.1,806.5707963875109,2.781463146209717,61.99083852767944,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
100,1.7234241173553466,,0.8624983855247498,0.8156,0.1829284131526947,0.1,806.7508170010416,2.781538486480713,61.97700572013855,resnet101,100,128,0.0005,True,44,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config.yaml,runs
