epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,power_W,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,optimizer,momentum,outdir
61,0.023977488323450088,0.99414,1.3135037660598754,0.7472,0.15034478902816772,0.1,789.1907177622428,2.779819965362549,132067.76099999997,63.35604166984558,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
62,0.01792545026808977,0.99584,1.3314806878089904,0.745,0.15209542214870453,0.1,789.1038593077643,2.779895305633545,132020.25999999998,63.3630154132843,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
63,0.01652966786891222,0.99632,1.29531301984787,0.7501,0.15219907462596893,0.1,791.1622721976196,2.779970645904541,132063.28299999994,63.19816017150879,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
64,0.012721328480243682,0.99744,1.2787328162193299,0.7547,0.14411969482898712,0.1,788.7500486445233,2.780045986175537,132014.7719999999,63.391438245773315,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
65,0.011601828654408454,0.99756,1.278468600654602,0.7568,0.1475670337677002,0.1,789.2883368165072,2.780121326446533,132095.13599999988,63.34820580482483,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
66,0.008231175179630517,0.99848,1.2401161596298218,0.7615,0.1436564177274704,0.1,788.5794299318618,2.7801966667175293,132032.00700000007,63.40515375137329,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
67,0.005535881102085113,0.99916,1.210768626499176,0.7626,0.14242349565029144,0.1,791.7195445018293,2.7802720069885254,132144.5440000001,63.15367650985718,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
68,0.005246875804066658,0.99908,1.2143087362289429,0.763,0.14210142195224762,0.1,790.9723115788943,2.7803473472595215,132126.696,63.213337898254395,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
69,0.0045234260606765745,0.9993,1.202168790626526,0.7647,0.1419960856437683,0.1,793.775822410525,2.7804226875305176,132131.61899999995,62.990076780319214,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
70,0.004183587110005319,0.99934,1.1950041687011719,0.7678,0.13879191875457764,0.1,789.52019343311,2.7804980278015137,131957.53399999996,63.32960247993469,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
