epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,momentum,optimizer,_cfg_file,outdir
85,1.9584278426361084,,0.8337903472900391,0.7839,0.0693615972995758,0.1,809.324755277373,2.7804083824157715,61.7798969745636,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
86,1.8702427325439452,,0.8508037859916687,0.7856,0.09362876415252686,0.1,806.6235788838068,2.7804837226867676,61.98678207397461,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
87,1.901293076095581,,0.8558960257530213,0.7884,0.10896451771259308,0.1,809.2292930560884,2.7805590629577637,61.787184953689575,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
88,1.797319864654541,,0.8466071340560913,0.7924,0.10954426229000092,0.1,807.0561162786518,2.7806344032287598,61.95356059074402,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
89,1.8362052017211914,,0.8182059028625488,0.7997,0.09609635174274445,0.1,806.7372922629411,2.780709743499756,61.978044748306274,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
90,1.8446396433639527,,0.7946531480789184,0.8055,0.09758152067661285,0.1,809.4044138876521,2.780785083770752,61.77381682395935,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
91,1.7523393531799316,,0.7606780383110047,0.8065,0.07380164414644241,0.1,808.9139232280919,2.780860424041748,61.81127381324768,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
92,1.6791895538330077,,0.764849721622467,0.8118,0.09234989434480667,0.1,809.5542434101212,2.780935764312744,61.76238393783569,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
93,1.7645161226654054,,0.7497112154006959,0.8108,0.08305051922798157,0.1,809.481266726523,2.7810111045837402,61.768946170806885,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
94,1.736576849975586,,0.7028534432411194,0.8172,0.052657730877399445,0.1,809.36402974176,2.7810864448547363,61.776899099349976,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
95,1.6766984262466431,,0.8747029386520385,0.8073,0.17318150401115417,0.1,806.6414341717541,2.7811617851257324,61.98540997505188,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
96,1.7085911875534057,,0.7264866008758545,0.8176,0.0785837173461914,0.1,806.6497617388161,2.7812371253967285,61.98477005958557,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
97,1.6797256637191773,,0.7835242095947266,0.8159,0.12302705645561218,0.1,806.7050680967251,2.7813124656677246,61.980520486831665,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
98,1.7421476009750365,,0.6869352656364441,0.822,0.053295474499464035,0.1,806.5895862139562,2.7813878059387207,61.989394426345825,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
99,1.693315299472809,,0.6661455415725708,0.8245,0.03498487174510956,0.1,809.6105613806444,2.781463146209717,61.75808763504028,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
100,1.6536928321838378,,0.7636327440261841,0.8188,0.11235395073890686,0.1,809.216762345015,2.781538486480713,61.789142370224,resnet101,100,128,0.0005,True,45,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (3).yaml,runs
