epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,momentum,optimizer,_cfg_file,outdir
85,1.872559461364746,,0.828835069847107,0.7853,0.07278862595558167,0.1,806.8547597219673,2.7804083824157715,61.97002124786377,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
86,1.9175585037994385,,0.8775200723648071,0.7885,0.12811671197414398,0.1,806.9388665252242,2.7804837226867676,61.962562561035156,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
87,1.885757954711914,,0.835444455909729,0.7871,0.0875312015414238,0.1,809.3006627452762,2.7805590629577637,61.78173613548279,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
88,1.8145683087158204,,0.7562377369880676,0.7982,0.05148062855005264,0.1,809.2138834275949,2.7806344032287598,61.78836154937744,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
89,1.8294217337799072,,0.8045822038650513,0.7966,0.09350384771823883,0.1,806.1914583851374,2.780709743499756,62.02000713348389,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
90,1.8364722695159912,,0.8224831287384033,0.8034,0.11403167992830276,0.1,809.660769737928,2.780785083770752,61.754257917404175,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
91,1.7849005353546143,,0.8550926273345947,0.8024,0.14264756441116333,0.1,809.6422866619027,2.780860424041748,61.75662612915039,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
92,1.7417602947616577,,0.7966048961639405,0.8075,0.11281010508537292,0.1,809.2764155004338,2.780935764312744,61.78358721733093,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
93,1.784648101119995,,0.7608219744682312,0.814,0.09419815242290497,0.1,809.5474932802584,2.7810111045837402,61.76289892196655,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
94,1.70557811378479,,0.7191616746902466,0.8178,0.06748687475919724,0.1,809.2992229855008,2.7810864448547363,61.781846046447754,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
95,1.705197768096924,,0.759703286075592,0.8151,0.10483195632696152,0.1,808.5874445588556,2.7811617851257324,61.836230993270874,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
96,1.6541521745300294,,0.7484620224952698,0.8165,0.09881030023097992,0.1,804.4810975662689,2.7812371253967285,62.15186429023743,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
97,1.6639691789245605,,0.7684803376197815,0.8171,0.11530841141939163,0.1,807.098851644308,2.7813124656677246,61.95028018951416,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
98,1.6238165409088134,,0.7372821793556213,0.8189,0.09502816200256348,0.1,809.1379086445417,2.7813878059387207,61.795165061950684,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
99,1.6944039130401611,,0.7241337135314941,0.8201,0.08798331022262573,0.1,806.963467609851,2.781463146209717,61.960673570632935,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
100,1.6685666588211059,,0.7154944003105164,0.8206,0.08137515187263489,0.1,811.7480168569534,2.781538486480713,61.5954692363739,resnet101,100,128,0.0005,True,46,cosine_warm,5,,{'alpha': 0.8},,"{'magnitude': 14, 'num_ops': 2}",False,False,0.9,SGD,D:\8099\yaml\config - 副本 (2).yaml,runs
