epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,_cfg_file,outdir
64,0.10891062488555908,0.96784,1.3191438806533813,0.7238,0.15445829927921295,0.1,811.8267358888029,2.780045986175537,61.58949661254883,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
65,0.09794899823665619,0.97136,1.295392169380188,0.7325,0.14806953072547913,0.1,809.2733831355282,2.780121326446533,61.78381872177124,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
66,0.09322969437599182,0.97194,1.2929343399047852,0.7347,0.15011824667453766,0.1,809.5663157980558,2.7801966667175293,61.761462926864624,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
67,0.08187647337913513,0.97646,1.286521600341797,0.7388,0.14359304308891296,0.1,812.2854203591924,2.7802720069885254,61.554718017578125,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
68,0.07785528302669525,0.97816,1.2976050540924071,0.7387,0.14526347815990448,0.1,809.3956669795061,2.7803473472595215,61.774484395980835,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
69,0.06861577013850212,0.98074,1.298290345287323,0.739,0.14856785535812378,0.1,808.9672375312515,2.7804226875305176,61.8082001209259,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
70,0.06415901475191116,0.9813,1.2957187655448914,0.7401,0.15063674747943878,0.1,811.7816067204885,2.7804980278015137,61.592920541763306,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
71,0.0564467103934288,0.98438,1.3202525871276856,0.7357,0.15496908128261566,0.1,809.415497741387,2.7805733680725098,61.7729709148407,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
72,0.05065499707460403,0.98632,1.2908424374580383,0.7459,0.14491893351078033,0.1,811.9610280605046,2.780648708343506,61.579310178756714,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
73,0.045161288699507716,0.98794,1.2409594158172608,0.7498,0.14137062430381775,0.1,809.1641987886297,2.780724048614502,61.792155504226685,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
