epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,_cfg_file,outdir
31,0.49937081802368166,0.83898,1.3552150400161742,0.6726,0.13081882894039154,0.1,771.732878149182,2.777559757232666,64.79025673866272,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
32,0.47535860216140746,0.84848,1.3882832542419434,0.6706,0.13794133067131042,0.1,771.8098473008897,2.777635097503662,64.78279614448547,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
33,0.4488769336128235,0.85766,1.3967165250778197,0.6706,0.13698439300060272,0.1,772.2500676894224,2.777710437774658,64.7458667755127,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
34,0.43747600078582766,0.85902,1.4844509975433349,0.6604,0.15344694256782532,0.1,771.7637747328222,2.7777857780456543,64.78766322135925,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
35,0.41645179410934446,0.8664,1.5028992515563966,0.6528,0.15869435667991638,0.1,772.0077256285356,2.7778611183166504,64.76619124412537,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
36,0.3906886330986023,0.87214,1.3970007165908813,0.6691,0.1495336890220642,0.1,771.8535078462461,2.7779364585876465,64.77913165092468,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
37,0.3858232136249542,0.87628,1.4157029983520508,0.6681,0.15058718621730804,0.1,771.5297987451273,2.7780117988586426,64.8063108921051,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
38,0.35383757319450376,0.88434,1.4603483594894409,0.6647,0.16007958352565765,0.1,772.1947358126838,2.7780871391296387,64.75050616264343,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
39,0.3428800361251831,0.88898,1.4935175359725952,0.6565,0.16319821774959564,0.1,771.6685113493724,2.7781624794006348,64.79466152191162,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
40,0.3250600994682312,0.89542,1.544691696166992,0.6566,0.16433997452259064,0.1,771.7846332425437,2.778237819671631,64.78491258621216,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
41,0.3136621509075165,0.8978,1.5099483043670654,0.6657,0.16949462890625,0.1,771.9324843385901,2.778313159942627,64.77250409126282,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
42,0.28141249676704405,0.90766,1.5239240242004395,0.6731,0.16909870505332947,0.1,771.7448400222845,2.778388500213623,64.78825306892395,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
43,0.27833710753440855,0.90908,1.446368746471405,0.6858,0.1596444547176361,0.1,771.7962132695747,2.778463840484619,64.78394055366516,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
44,0.26042608172416687,0.91364,1.460745315361023,0.6733,0.16471260786056519,0.1,772.3198075552416,2.7785391807556152,64.74002027511597,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
45,0.2427727984046936,0.92052,1.5538587226867675,0.6737,0.16894172132015228,0.1,771.9185078625372,2.7786145210266113,64.77367687225342,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
46,0.23509944845199585,0.92384,1.5015474679946899,0.6749,0.1675722897052765,0.1,771.394211746437,2.7786898612976074,64.81770181655884,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
